"Aasta","Tegevusala","Kivisüsi, tuhat t","Koks, tuhat t","Põlevkivi, tuhat t","Freesturvas, tuhat t","Tükkturvas, tuhat t","Turbabrikett, tuhat t","Puitkütus (väärindamata)*, tuhat tm","Küttepuud, tuhat tm","Puiduhake ja -jäätmed, tuhat tm","Puiduhake, tuhat tm","Puidujäätmed, tuhat tm","Puidubrikett ja -graanulid, tuhat t","Maagaas, mln m³","Vedelgaas, tuhat t","Raske kütteõli, tuhat t","Põlevkiviõli (raske fraktsioon), tuhat t","Kerge kütteõli ja diislikütus, tuhat t","Diislikütus, tuhat t","Autobensiin, tuhat t","Lennukikütus, tuhat t","Põlevkivigaas, mln m³","Biogaas, mln m³","Muu biomass**, tuhat t","Jäätmekütus, tuhat t","Bituumen, tuhat t","Määrdeained, tuhat t","Elektrienergia, GWh","Soojus, GWh"
"2015","Kunst, meelelahutus ja vaba aeg",0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0,1.4,1.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,44
"2015","Muud teenindavad tegevused",0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,3.2,0.2,0.0,0.0,1.3,1.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,30
"2015","Kodumajapidamine",4.4,0.0,0.0,0.0,0.0,6.9,1988.5,..,..,..,..,22.6,61.9,5.4,0.0,0.0,77.2,73.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728,3297
"2016","Tegevusalad kokku",28.9,0.0,18840.3,110.1,14.4,2.0,4646.6,1543.7,3102.9,2002.2,1100.7,110.9,518.7,21.6,2.1,51.4,682.0,644.7,252.2,21.0,808.0,25.0,183.3,490.7,46.1,2.7,9416,8640
"2016","Põllumajandus",4.8,0.0,0.0,0.0,0.0,0.0,9.3,5.2,4.1,3.7,0.4,1.1,10.0,1.8,0.1,1.5,81.8,77.8,1.8,0.0,0.0,4.0,1.7,0.0,0.0,0.2,201,102
"2016","Metsamajandus",0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.1,0.6,0.0,0.6,0.5,0.0,0.1,0.0,0.0,31.9,31.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,3
"2016","Kalapüük",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
"2016","Põlevkivi kaevandamine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,201,26
"2016","Turba tootmine ja muu kaevandamine",0.0,0.0,0.0,4.1,10.6,0.0,1.0,0.0,1.0,1.0,0.0,0.4,6.7,0.1,0.2,0.0,11.5,9.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,24,13
"2016","Toiduainete tootmine, joogitootmine",0.1,0.0,1.3,0.0,1.1,0.0,1.3,0.3,1.0,0.4,0.6,0.2,29.2,1.0,0.0,3.9,6.9,2.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,344
"2016","Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,2.9,0.1,0.0,0.9,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,48
"2016","Puidutöötlemine",0.0,0.0,0.0,0.0,0.0,0.0,520.8,1.1,519.7,214.9,374.8,38.0,16.6,0.3,0.1,1.3,8.7,8.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,412,786
"2016","Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,24.2,0.0,24.2,0.0,29.0,0.0,0.1,0.0,1.2,1.1,0.2,0.0,0.0,0.0,179.9,0.0,0.0,0.0,403,450
"2016","Koksi ja puhastatud naftatoodete tootmine",0.0,0.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.1,2.4,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,238,243
"2016","keemia- ja farmaatsiatoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,5.2,0.7,0.0,0.0,8.8,8.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,228
"2016","Kummi- ja plasttoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,1.9,0.2,0.0,0.0,1.1,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,25
"2016","Muude mittemetalsetest mineraalidest toodete tootmine",19.2,0.0,48.3,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,21.0,0.0,0.1,0.0,4.1,3.8,0.3,0.0,0.0,0.0,0.0,56.8,0.0,0.1,161,56
"2016","Metallitootmine",0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,15
"2016","Metalltoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.7,4.7,4.7,0.0,0.9,2.4,0.8,0.1,0.2,3.2,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,34
"2016","arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.7,2.6,2.4,0.2,0.2,4.4,0.2,0.1,0.0,2.4,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,199,83
"2016","Mööblitootmine",0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.5,21.7,3.9,17.8,0.6,1.4,0.2,0.0,0.1,2.2,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,49
"2016","Muu tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.1,0.1,2.2,0.3,0.0,0.3,2.2,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30
"2016","Elektrienergia-, auru- ja kuumaveevarustus",0.0,0.0,12687.2,106.0,0.3,0.0,1777.1,10.8,1766.3,1718.5,47.8,0.8,196.4,0.0,0.1,32.1,14.0,9.0,2.0,0.0,799.1,3.5,1.7,432.0,0.0,0.0,1779,407
"2016","Veevarustus ja kanalisatsioon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7,0.7,0.4,0.0,0.0,7.5,0.0,0.0,0.0,0.0,102,16
"2016","Jäätmetöötlus",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,5.4,5.4,0.1,0.0,0.0,10.0,0.0,1.9,0.0,0.0,21,15
"2016","Ehitus",0.2,0.0,0.0,0.0,0.0,0.0,1.5,0.7,0.8,0.0,0.8,2.2,10.7,1.4,0.1,5.6,61.1,57.1,13.8,0.0,0.0,0.0,0.0,0.0,46.1,0.6,83,45
"2016","Hulgi- ja jaekaubandus",0.1,0.0,0.0,0.0,0.0,0.0,34.4,5.9,28.5,9.2,19.3,8.5,9.6,0.2,0.5,0.2,30.9,30.3,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,818,393
"2016","Maismaaveondus",0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.0,0.0,0.0,1.5,6.9,5.6,0.1,0.0,210.5,209.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,46,23
"2016","Veetransport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,34.6,34.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
"2016","Õhutansport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"2016","Laondus, posti- ja kulleriteenistus",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,32.0,0.9,0.0,0.0,16.3,16.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,231,186
"2016","Majutus ja toitlustus",0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.3,2.3,2.3,0.0,3.7,5.6,0.1,0.1,0.0,1.9,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246,111
"2016","Info ja side",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.2,0.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,16
"2016","Finants- ja kindlustustegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5
"2016","Kinnisvaraalane tegevus",0.0,0.0,0.0,0.0,0.4,0.0,40.1,5.1,35.0,33.1,1.9,11.3,34.8,0.0,0.0,0.5,2.7,2.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,399
"2016","Kutse-, teadus- ja tehnikaalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.9,5.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,77
"2016","Haldus- ja abitegevused",0.0,0.0,0.0,0.0,0.0,2.0,4.1,4.1,0.0,0.0,0.0,0.0,2.3,0.1,0.0,0.0,17.0,11.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44,64
"2016","Avalik haldus ja riigikaitse",0.3,0.0,0.5,0.0,0.0,0.0,11.5,6.5,5.0,5.0,0.0,3.7,0.7,0.1,0.0,0.8,11.5,11.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,291,389
"2016","Haridus",0.1,0.0,0.0,0.0,1.8,0.0,4.3,1.5,2.8,2.8,0.0,0.4,3.4,0.0,0.0,0.0,4.2,1.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,88
"2016","Tervishoid ja sotsiaalhoolekanne",0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.5,1.7,0.1,0.0,0.1,1.3,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,170
"2016","Kunst, meelelahutus ja vaba aeg",0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.7,0.0,0.7,0.4,0.6,0.0,0.0,0.0,1.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,42
"2016","Muud teenindavad tegevused",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,0.0,0.0,1.4,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,32
"2016","Kodumajapidamine",3.2,0.0,0.0,0.0,0.0,0.0,2062.0,..,..,..,..,35.6,70.5,7.0,0.0,0.0,76.7,74.0,185.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913,3627
"2017","Tegevusalad kokku",47.8,0.0,22084.5,130.6,20.7,0.0,5472.2,53.6,3312.0,2837.7,474.1,119.1,491.7,24.7,2.7,42.5,687.7,653.5,260.3,59.4,1019.5,29.7,189.4,312.6,68.9,2.0,9532,9320
"2017","Põllumajandus",1.7,0.0,0.0,0.0,0.0,0.0,9.1,3.2,5.9,5.8,0.1,1.1,9.0,1.5,0.1,3.1,76.4,67.0,1.3,0.0,0.0,4.0,0.5,0.0,0.0,0.2,157,95
"2017","Metsamajandus",0.0,0.0,0.0,0.0,0.0,0.0,12.8,10.6,2.2,1.5,0.7,0.9,0.0,0.0,0.0,0.0,26.6,23.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9,4
"2017","Kalapüük",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
"2017","Põlevkivi kaevandamine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,241,26
"2017","Turba tootmine ja muu kaevandamine",0.0,0.0,0.0,5.3,15.6,0.0,2.0,0.1,1.9,1.9,0.0,0.3,8.5,0.1,0.0,0.1,8.4,8.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25,10
"2017","Toiduainete tootmine, joogitootmine",0.1,0.0,1.3,0.0,0.0,0.0,24.4,0.2,24.2,23.5,0.6,0.1,31.1,1.3,0.1,2.8,3.7,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,389
"2017","Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.1,0.0,2.9,2.0,0.0,0.0,0.9,0.7,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,48
"2017","Puidutöötlemine",0.0,0.0,0.0,0.0,0.0,0.0,635.4,1.1,634.3,362.4,271.9,46.2,10.4,0.4,0.1,0.1,10.9,10.7,0.8,0.0,0.0,6.0,0.0,0.0,0.0,0.1,485,799
"2017","Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,28.0,0.0,28.0,0.0,28.1,0.0,0.1,0.0,0.9,0.9,0.3,0.0,0.0,0.0,187.3,0.0,0.0,0.0,395,457
"2017","Koksi ja puhastatud naftatoodete tootmine",0.0,0.0,5149.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.4,3.9,3.9,0.0,0.0,196.3,0.0,0.0,0.0,0.0,0.0,175,423
"2017","keemia- ja farmaatsiatoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,7.6,2.2,0.0,0.0,0.9,0.9,0.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,112,214
"2017","Kummi- ja plasttoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,2.0,0.6,0.0,0.0,0.9,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,27
"2017","Muude mittemetalsetest mineraalidest toodete tootmine",32.9,0.0,97.5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,19.5,0.1,0.1,0.0,3.4,3.1,0.3,0.0,0.0,0.0,0.0,74.6,0.0,0.1,186,80
"2017","Metallitootmine",0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,1.5,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2
"2017","Metalltoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.8,1.7,1.7,0.0,1.8,4.5,0.6,0.8,0.3,4.1,3.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,45
"2017","arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9,2.1,2.1,0.0,0.4,4.3,0.3,0.1,0.0,3.8,2.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,197,77
"2017","Mööblitootmine",0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.8,17.5,2.9,14.6,0.8,1.6,0.0,0.0,0.1,2.0,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,47
"2017","Muu tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.1,0.0,0.1,0.2,2.4,0.3,0.0,0.3,1.7,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,24
"2017","Elektrienergia-, auru- ja kuumaveevarustus",7.8,0.0,16834.9,125.3,0.2,0.0,2551.3,7.3,2544.0,2409.4,134.6,4.6,187.2,0.0,0.1,24.8,5.2,5.0,2.2,0.0,823.2,10.5,1.6,236.0,0.0,0.0,1801,351
"2017","Veevarustus ja kanalisatsioon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.2,1.2,0.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,127,19
"2017","Jäätmetöötlus",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,5.8,5.7,0.2,0.0,0.0,6.6,0.0,2.0,0.0,0.0,28,20
"2017","Ehitus",0.2,0.0,0.0,0.0,1.4,0.0,3.3,2.4,0.9,0.0,0.9,1.3,7.8,1.1,0.3,6.3,69.2,65.9,12.5,0.0,0.0,0.0,0.0,0.0,68.9,0.1,89,62
"2017","Hulgi- ja jaekaubandus",0.1,0.0,0.9,0.0,0.0,0.0,35.1,6.0,29.1,9.5,19.6,2.5,17.7,0.4,0.6,0.7,38.6,37.7,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,826,400
"2017","Maismaaveondus",0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,2.3,8.3,6.7,0.0,0.0,226.4,226.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,61,38
"2017","Veetransport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,20.1,20.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
"2017","Õhutansport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"2017","Laondus, posti- ja kulleriteenistus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,0.3,0.0,0.0,23.1,21.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,264,215
"2017","Majutus ja toitlustus",0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.4,1.9,1.9,0.0,1.3,4.3,0.1,0.2,0.0,1.7,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,117
"2017","Info ja side",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,1.7,1.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,31
"2017","Finants- ja kindlustustegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6
"2017","Kinnisvaraalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.2,7.8,6.0,1.7,1.2,9.5,0.0,0.1,0.5,2.8,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,382
"2017","Kutse-, teadus- ja tehnikaalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.8,0.0,0.8,0.7,1.3,0.0,0.0,0.0,4.9,4.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,28
"2017","Haldus- ja abitegevused",0.0,0.0,0.0,0.0,2.1,0.0,3.6,3.6,0.0,0.0,0.0,0.3,2.4,0.8,0.0,0.0,22.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,48,53
"2017","Avalik haldus ja riigikaitse",0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.6,5.7,5.7,0.0,3.4,0.9,0.1,0.0,0.1,15.9,15.4,4.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,269,674
"2017","Haridus",0.1,0.0,0.0,0.0,1.4,0.0,4.8,2.0,2.9,2.9,0.0,0.4,3.4,0.1,0.0,0.1,1.8,1.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,125
"2017","Tervishoid ja sotsiaalhoolekanne",0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.5,1.8,0.3,0.0,0.3,1.9,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,240
"2017","Kunst, meelelahutus ja vaba aeg",0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.8,0.4,0.4,0.6,0.7,0.0,0.0,0.0,1.6,1.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,61
"2017","Muud teenindavad tegevused",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,0.0,0.0,0.7,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,30
"2017","Kodumajapidamine",4.0,0.0,0.0,0.0,0.0,0.0,2107.0,..,..,..,..,45.0,67.0,6.5,0.0,0.0,77.1,75.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,3700
"2018","Tegevusalad kokku",49.6,0.0,21374.0,108.5,12.9,0.3,5396.1,1531.2,3864.9,2695.8,1170.2,79.1,499.9,20.1,2.7,40.4,707.1,660.6,259.8,69.0,1154.5,26.9,200.7,297.7,57.7,1.6,9685,8927
"2018","Põllumajandus",0.3,0.0,0.2,0.0,0.0,0.0,7.5,5.6,1.9,1.9,0.1,0.7,7.5,0.6,0.1,1.9,75.2,66.0,1.1,0.0,0.0,0.0,0.3,0.0,0.0,0.2,152,71
"2018","Metsamajandus",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,22.2,22.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0
"2018","Kalapüük",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.9,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
"2018","Põlevkivi kaevandamine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,205,28
"2018","Turba tootmine ja muu kaevandamine",0.0,0.0,0.0,1.0,12.6,0.0,1.1,0.1,1.0,1.0,0.0,0.2,7.3,0.1,0.0,0.0,10.7,10.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,6
"2018","Toiduainete tootmine, joogitootmine",0.1,0.0,0.0,0.0,0.0,0.0,12.8,0.1,12.7,12.3,0.4,0.2,33.0,1.0,0.1,2.3,3.6,2.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,379
"2018","Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,0.2,0.2,0.0,0.5,2.5,0.1,0.0,0.8,0.8,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,42
"2018","Puidutöötlemine",0.0,0.0,0.0,0.0,0.0,0.0,844.1,1.0,843.2,328.7,515.5,13.2,14.1,0.0,0.0,0.5,11.9,11.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,532,765
"2018","Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,117.0,0.0,0.0,22.7,0.0,0.1,0.0,0.8,0.7,0.2,0.0,0.0,0.0,194.8,0.0,0.0,0.0,382,287
"2018","Koksi ja puhastatud naftatoodete tootmine",0.0,0.0,5563.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,4.7,3.5,3.5,0.0,0.0,291.9,0.0,0.0,0.0,0.0,0.0,186,335
"2018","keemia- ja farmaatsiatoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,115,201
"2018","Kummi- ja plasttoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,1.7,0.0,0.0,0.0,0.9,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,25
"2018","Muude mittemetalsetest mineraalidest toodete tootmine",44.1,0.0,106.3,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,19.9,0.3,0.0,0.0,4.1,3.8,0.4,0.0,0.0,0.0,0.0,62.6,0.0,0.1,194,49
"2018","Metallitootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2
"2018","Metalltoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3,1.5,1.5,0.0,2.4,3.0,0.4,0.1,0.3,4.6,4.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,49
"2018","arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3,3.7,3.7,0.0,0.5,5.1,0.0,0.0,0.2,2.8,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,255,118
